Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,A-xAG,KP,1/3,PPA,CrsPA,Matches
1523,Gautier Lloris,fr FRA,DF,Nice,fr Ligue 1,20,1995,0.7,,,,,,,,,,,,,,,0,,,,,,Matches
1524,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,28,1986,37.0,,,,,,,,,,,,,,,0,,,,,,Matches
1525,Manuel Locatelli,it ITA,MF,Milan,it Serie A,17,1998,1.0,,,,,,,,,,,,,,,0,,,,,,Matches
1526,Francesco Lodi,it ITA,MF,Udinese,it Serie A,31,1984,20.8,,,,,,,,,,,,,,,1,,,,,,Matches
1527,Ruben Loftus-Cheek,eng ENG,MF,Chelsea,eng Premier League,19,1996,4.6,,,,,,,,,,,,,,,0,,,,,,Matches
1528,Lorenzo Lollo,it ITA,MF,Carpi,it Serie A,24,1990,23.3,,,,,,,,,,,,,,,1,,,,,,Matches
1529,David Lombán,es ESP,DF,Granada,es La Liga,28,1987,29.2,,,,,,,,,,,,,,,0,,,,,,Matches
1530,Shane Long,ie IRL,FW,Southampton,eng Premier League,28,1987,23.5,,,,,,,,,,,,,,,4,,,,,,Matches
1531,Alessandro Longhi,it ITA,DF,Sassuolo,it Serie A,26,1989,3.4,,,,,,,,,,,,,,,1,,,,,,Matches
1532,Samuele Longo,it ITA,FW,Frosinone,it Serie A,23,1992,3.7,,,,,,,,,,,,,,,1,,,,,,Matches
1533,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,24,1990,37.0,,,,,,,,,,,,,,,0,,,,,,Matches
1534,Miguel Lopes,pt POR,DF,Granada,es La Liga,28,1986,21.9,,,,,,,,,,,,,,,1,,,,,,Matches
1535,Rony Lopes,pt POR,"FW,MF",Lille,fr Ligue 1,19,1995,5.8,,,,,,,,,,,,,,,1,,,,,,Matches
1536,Rony Lopes,pt POR,"FW,MF",Monaco,fr Ligue 1,19,1995,1.3,,,,,,,,,,,,,,,0,,,,,,Matches
1537,Adrián López,es ESP,FW,Villarreal,es La Liga,27,1988,8.8,,,,,,,,,,,,,,,4,,,,,,Matches
1538,Ángel López,es ESP,"DF,MF",Las Palmas,es La Liga,34,1981,0.4,,,,,,,,,,,,,,,0,,,,,,Matches
1539,David López,es ESP,"DF,MF",Napoli,it Serie A,25,1989,8.3,,,,,,,,,,,,,,,1,,,,,,Matches
1540,Diego López,es ESP,GK,Milan,it Serie A,33,1981,8.0,,,,,,,,,,,,,,,0,,,,,,Matches
1541,Isma López,es ESP,"DF,FW",Sporting Gijón,es La Liga,25,1990,27.8,,,,,,,,,,,,,,,0,,,,,,Matches
1542,Iván López,es ESP,DF,Levante,es La Liga,21,1993,10.6,,,,,,,,,,,,,,,0,,,,,,Matches
1543,Javi López,es ESP,"DF,MF",Espanyol,es La Liga,29,1986,26.9,,,,,,,,,,,,,,,2,,,,,,Matches
1544,Maxi López,ar ARG,FW,Torino,it Serie A,31,1984,12.1,,,,,,,,,,,,,,,2,,,,,,Matches
1545,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,31,1983,14.4,,,,,,,,,,,,,,,0,,,,,,Matches
1546,Nicolás López,uy URU,"FW,MF",Granada,es La Liga,21,1993,1.8,,,,,,,,,,,,,,,0,,,,,,Matches
1547,Pau López,es ESP,GK,Espanyol,es La Liga,20,1994,35.5,,,,,,,,,,,,,,,0,,,,,,Matches
1548,Alberto Lopo,es ESP,DF,La Coruña,es La Liga,35,1980,8.3,,,,,,,,,,,,,,,0,,,,,,Matches
1549,Alberto Lora,es ESP,"DF,MF",Sporting Gijón,es La Liga,28,1987,26.8,,,,,,,,,,,,,,,4,,,,,,Matches
1550,Melvyn Lorenzen,ug UGA,"FW,MF",Werder Bremen,de Bundesliga,20,1994,1.7,,,,,,,,,,,,,,,0,,,,,,Matches
1551,Jonas Lössl,dk DEN,GK,Guingamp,fr Ligue 1,26,1989,37.0,,,,,,,,,,,,,,,0,,,,,,Matches
1552,Jeff Louis,ht HAI,MF,Caen,fr Ligue 1,22,1992,7.8,,,,,,,,,,,,,,,0,,,,,,Matches
1553,Donald Love,sct SCO,"DF,MF",Manchester Utd,eng Premier League,20,1994,0.6,,,,,,,,,,,,,,,0,,,,,,Matches
1554,Vágner Love,br BRA,FW,Monaco,fr Ligue 1,31,1984,8.7,,,,,,,,,,,,,,,0,,,,,,Matches
1555,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,26,1989,21.1,,,,,,,,,,,,,,,0,,,,,,Matches
1556,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,29,1985,31.5,,,,,,,,,,,,,,,4,,,,,,Matches
1557,José Luis Gayà,es ESP,"DF,MF",Valencia,es La Liga,20,1995,16.0,,,,,,,,,,,,,,,0,,,,,,Matches
1558,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,28,1987,29.6,,,,,,,,,,,,,,,4,,,,,,Matches
1559,Luisinho,pt POR,DF,La Coruña,es La Liga,30,1985,12.2,,,,,,,,,,,,,,,0,,,,,,Matches
1560,David Luiz,br BRA,"DF,MF",Paris S-G,fr Ligue 1,28,1987,23.2,,,,,,,,,,,,,,,2,,,,,,Matches
1561,Romelu Lukaku,be BEL,FW,Everton,eng Premier League,22,1993,35.2,,,,,,,,,,,,,,,6,,,,,,Matches
1562,Assani Lukimya-Mulongoti,cd COD,DF,Werder Bremen,de Bundesliga,29,1986,10.2,,,,,,,,,,,,,,,0,,,,,,Matches
1563,Senad Lulić,ba BIH,"DF,MF",Lazio,it Serie A,29,1986,26.1,,,,,,,,,,,,,,,3,,,,,,Matches
1564,Antonio Luna,es ESP,DF,Eibar,es La Liga,24,1991,11.1,,,,,,,,,,,,,,,1,,,,,,Matches
1565,Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,de Bundesliga,27,1988,28.1,,,,,,,,,,,,,,,0,,,,,,Matches
1566,Germán Lux,ar ARG,GK,La Coruña,es La Liga,33,1982,28.4,,,,,,,,,,,,,,,0,,,,,,Matches
1567,Jordan Lyden,au AUS,MF,Aston Villa,eng Premier League,19,1996,1.7,,,,,,,,,,,,,,,0,,,,,,Matches
1568,Cheikh M'Bengue,sn SEN,DF,Rennes,fr Ligue 1,27,1988,21.1,,,,,,,,,,,,,,,0,,,,,,Matches
1569,Hicham M'Laab,fr FRA,"FW,MF",Nantes,fr Ligue 1,25,1990,0.3,,,,,,,,,,,,,,,0,,,,,,Matches
1570,Paul-Jose M'Poku,cd COD,"FW,MF",Chievo,it Serie A,23,1992,8.5,,,,,,,,,,,,,,,0,,,,,,Matches
1571,Yann M'Vila,fr FRA,MF,Sunderland,eng Premier League,25,1990,35.4,,,,,,,,,,,,,,,4,,,,,,Matches
1572,Edwin Maanane,fr FRA,FW,Reims,fr Ligue 1,20,1995,0.2,,,,,,,,,,,,,,,0,,,,,,Matches
1573,Christopher Maboulou,cg CGO,"DF,MF",Bastia,fr Ligue 1,25,1990,2.7,,,,,,,,,,,,,,,1,,,,,,Matches
1574,Massimo Maccarone,it ITA,FW,Empoli,it Serie A,35,1979,30.5,,,,,,,,,,,,,,,5,,,,,,Matches
1575,Shaun MacDonald,wls WAL,MF,Bournemouth,eng Premier League,27,1988,0.3,,,,,,,,,,,,,,,0,,,,,,Matches
1576,Zinédine Machach,fr FRA,"FW,MF",Toulouse,fr Ligue 1,19,1996,9.5,,,,,,,,,,,,,,,1,,,,,,Matches
1577,Lévy Madinda,ga GAB,MF,Celta Vigo,es La Liga,23,1992,0.0,,,,,,,,,,,,,,,0,,,,,,Matches
1578,Christian Maggio,it ITA,"DF,MF",Napoli,it Serie A,33,1982,4.4,,,,,,,,,,,,,,,0,,,,,,Matches
1579,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,30,1984,34.0,,,,,,,,,,,,,,,1,,,,,,Matches
1580,Riyad Mahrez,dz ALG,"FW,MF",Leicester City,eng Premier League,24,1991,33.7,,,,,,,,,,,,,,,11,,,,,,Matches
1581,Raffaele Maiello,it ITA,MF,Empoli,it Serie A,24,1991,5.3,,,,,,,,,,,,,,,0,,,,,,Matches
1582,Domenico Maietta,it ITA,DF,Bologna,it Serie A,32,1982,17.3,,,,,,,,,,,,,,,0,,,,,,Matches
1583,Modibo Maïga,ml MLI,"FW,MF",West Ham,eng Premier League,27,1987,0.3,,,,,,,,,,,,,,,0,,,,,,Matches
1584,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,20,1995,3.2,,,,,,,,,,,,,,,0,,,,,,Matches
1585,Diego Mainz,es ESP,DF,Granada,es La Liga,32,1982,4.5,,,,,,,,,,,,,,,0,,,,,,Matches
1586,Abdul Majeed Waris,gh GHA,"FW,MF",Lorient,fr Ligue 1,23,1991,18.3,,,,,,,,,,,,,,,3,,,,,,Matches
1587,Jean-Victor Makengo,fr FRA,MF,Caen,fr Ligue 1,17,1998,4.8,,,,,,,,,,,,,,,0,,,,,,Matches
1588,Nikola Maksimović,rs SRB,DF,Torino,it Serie A,23,1991,16.0,,,,,,,,,,,,,,,1,,,,,,Matches
1589,Steed Malbranque,fr FRA,MF,Lyon,fr Ligue 1,35,1980,4.5,,,,,,,,,,,,,,,1,,,,,,Matches
1590,Malcom,br BRA,"FW,MF",Bordeaux,fr Ligue 1,18,1997,6.0,,,,,,,,,,,,,,,1,,,,,,Matches
1591,Kévin Malcuit,ma MAR,"DF,FW",Saint-Étienne,fr Ligue 1,24,1991,7.9,,,,,,,,,,,,,,,1,,,,,,Matches
1592,Yunus Mallı,tr TUR,"FW,MF",Mainz 05,de Bundesliga,23,1992,30.9,,,,,,,,,,,,,,,4,,,,,,Matches
1593,Wallyson Mallmann,br BRA,MF,Nice,fr Ligue 1,21,1994,8.3,,,,,,,,,,,,,,,2,,,,,,Matches
1594,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,24,1991,32.7,,,,,,,,,,,,,,,4,,,,,,Matches
1595,Rey Manaj,al ALB,FW,Inter,it Serie A,18,1997,0.4,,,,,,,,,,,,,,,0,,,,,,Matches
1596,Vincent Manceau,fr FRA,"DF,MF",Angers,fr Ligue 1,26,1989,26.5,,,,,,,,,,,,,,,1,,,,,,Matches
1597,Matteo Mancosu,it ITA,FW,Bologna,it Serie A,30,1984,3.7,,,,,,,,,,,,,,,0,,,,,,Matches
1598,Matteo Mancosu,it ITA,FW,Carpi,it Serie A,30,1984,6.4,,,,,,,,,,,,,,,0,,,,,,Matches
1599,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,30,1985,36.0,,,,,,,,,,,,,,,0,,,,,,Matches
1600,Aïssa Mandi,dz ALG,DF,Reims,fr Ligue 1,23,1991,31.8,,,,,,,,,,,,,,,1,,,,,,Matches
1601,Mario Mandžukić,hr CRO,"FW,MF",Juventus,it Serie A,29,1986,22.7,,,,,,,,,,,,,,,4,,,,,,Matches
1602,Sadio Mané,sn SEN,"FW,MF",Southampton,eng Premier League,23,1992,28.8,,,,,,,,,,,,,,,6,,,,,,Matches
1603,Eliaquim Mangala,fr FRA,DF,Manchester City,eng Premier League,24,1991,22.3,,,,,,,,,,,,,,,0,,,,,,Matches
1604,Kader Mangane,sn SEN,"DF,MF",Gazélec Ajaccio,fr Ligue 1,32,1983,28.4,,,,,,,,,,,,,,,1,,,,,,Matches
1605,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,28,1987,27.6,,,,,,,,,,,,,,,4,,,,,,Matches
1606,Alex Manninger,at AUT,GK,Augsburg,de Bundesliga,38,1977,1.0,,,,,,,,,,,,,,,0,,,,,,Matches
1607,Vito Mannone,it ITA,GK,Sunderland,eng Premier League,27,1988,19.0,,,,,,,,,,,,,,,0,,,,,,Matches
1608,Kostas Manolas,gr GRE,DF,Roma,it Serie A,24,1991,34.7,,,,,,,,,,,,,,,2,,,,,,Matches
1609,Javier Manquillo,es ESP,DF,Marseille,fr Ligue 1,21,1994,29.7,,,,,,,,,,,,,,,1,,,,,,Matches
1610,Manu,es ESP,GK,La Coruña,es La Liga,29,1986,7.6,,,,,,,,,,,,,,,0,,,,,,Matches
1611,Manucho,ao ANG,FW,Rayo Vallecano,es La Liga,32,1983,10.5,,,,,,,,,,,,,,,1,,,,,,Matches
1612,José Manuel Jurado,es ESP,MF,Watford,eng Premier League,29,1986,22.3,,,,,,,,,,,,,,,0,,,,,,Matches
1613,Juan Manuel Vargas,pe PER,"DF,MF",Betis,es La Liga,31,1983,19.1,,,,,,,,,,,,,,,2,,,,,,Matches
1614,Florian Marange,fr FRA,DF,Bastia,fr Ligue 1,29,1986,18.5,,,,,,,,,,,,,,,1,,,,,,Matches
1615,Marcelo,br BRA,"DF,MF",Real Madrid,es La Liga,27,1988,27.5,,,,,,,,,,,,,,,3,,,,,,Matches
1616,Marcelo,br BRA,DF,Hannover 96,de Bundesliga,28,1987,19.0,,,,,,,,,,,,,,,0,,,,,,Matches
1617,Giovanni Marchese,it ITA,DF,Genoa,it Serie A,30,1984,7.4,,,,,,,,,,,,,,,0,,,,,,Matches
1618,Federico Marchetti,it ITA,GK,Lazio,it Serie A,32,1983,28.3,,,,,,,,,,,,,,,0,,,,,,Matches
1619,Claudio Marchisio,it ITA,MF,Juventus,it Serie A,29,1986,21.4,,,,,,,,,,,,,,,2,,,,,,Matches
1620,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,26,1989,32.0,,,,,,,,,,,,,,,3,,,,,,Matches
1621,Enzo Maresca,it ITA,MF,Palermo,it Serie A,35,1980,11.0,,,,,,,,,,,,,,,0,,,,,,Matches
1622,José Mari,es ESP,MF,Levante,es La Liga,27,1987,8.9,,,,,,,,,,,,,,,0,,,,,,Matches
1623,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,20,1995,27.0,,,,,,,,,,,,,,,1,,,,,,Matches
1624,Mariano,br BRA,"DF,MF",Sevilla,es La Liga,29,1986,18.8,,,,,,,,,,,,,,,3,,,,,,Matches
1625,Adrian Mariappa,jm JAM,DF,Crystal Palace,eng Premier League,28,1986,2.8,,,,,,,,,,,,,,,0,,,,,,Matches
1626,Adrián Marín,es ESP,DF,Villarreal,es La Liga,18,1997,10.3,,,,,,,,,,,,,,,0,,,,,,Matches
1627,Diego Mariño,es ESP,GK,Levante,es La Liga,25,1990,23.0,,,,,,,,,,,,,,,0,,,,,,Matches
1628,Dominic Maroh,si SVN,DF,Köln,de Bundesliga,28,1987,23.6,,,,,,,,,,,,,,,1,,,,,,Matches
1629,Javi Márquez,es ESP,MF,Granada,es La Liga,29,1986,14.6,,,,,,,,,,,,,,,1,,,,,,Matches
1630,Rafael Márquez,mx MEX,"DF,MF",Hellas Verona,it Serie A,36,1979,8.4,,,,,,,,,,,,,,,0,,,,,,Matches
1631,Marquinho,br BRA,"DF,MF",Udinese,it Serie A,29,1986,5.0,,,,,,,,,,,,,,,0,,,,,,Matches
1632,Marquinhos,br BRA,"DF,MF",Paris S-G,fr Ligue 1,21,1994,21.4,,,,,,,,,,,,,,,0,,,,,,Matches
1633,Luca Marrone,it ITA,"DF,MF",Hellas Verona,it Serie A,25,1990,9.7,,,,,,,,,,,,,,,3,,,,,,Matches
1634,Luca Marrone,it ITA,"DF,MF",Carpi,it Serie A,25,1990,8.0,,,,,,,,,,,,,,,0,,,,,,Matches
1635,Roger Martí,es ESP,FW,Levante,es La Liga,24,1991,7.2,,,,,,,,,,,,,,,0,,,,,,Matches
1636,Anthony Martial,fr FRA,"FW,MF",Manchester Utd,eng Premier League,19,1995,29.2,,,,,,,,,,,,,,,4,,,,,,Matches
1637,Anthony Martial,fr FRA,"FW,MF",Monaco,fr Ligue 1,19,1995,2.3,,,,,,,,,,,,,,,1,,,,,,Matches
1638,Johan Martial,fr FRA,DF,Troyes,fr Ligue 1,24,1991,6.3,,,,,,,,,,,,,,,0,,,,,,Matches
1639,Jonas Martin,fr FRA,"DF,MF",Montpellier,fr Ligue 1,25,1990,34.8,,,,,,,,,,,,,,,3,,,,,,Matches
1640,Marvin Martin,fr FRA,MF,Lille,fr Ligue 1,27,1988,4.7,,,,,,,,,,,,,,,1,,,,,,Matches
1641,Russell Martin,sct SCO,DF,Norwich City,eng Premier League,29,1986,30.0,,,,,,,,,,,,,,,0,,,,,,Matches
1642,Cuco Martina,cw CUW,"DF,MF",Southampton,eng Premier League,25,1989,12.1,,,,,,,,,,,,,,,1,,,,,,Matches
1643,Luca Martinelli,it ITA,DF,Empoli,it Serie A,26,1988,1.0,,,,,,,,,,,,,,,0,,,,,,Matches
1644,Carlos Martínez,es ESP,DF,Real Sociedad,es La Liga,29,1986,6.0,,,,,,,,,,,,,,,2,,,,,,Matches
1645,Iñigo Martínez,es ESP,DF,Real Sociedad,es La Liga,24,1991,30.0,,,,,,,,,,,,,,,0,,,,,,Matches
1646,Jackson Martínez,co COL,FW,Atlético Madrid,es La Liga,28,1986,7.3,,,,,,,,,,,,,,,3,,,,,,Matches
1647,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,26,1988,12.3,,,,,,,,,,,,,,,1,,,,,,Matches
1648,Josef Martínez,ve VEN,FW,Torino,it Serie A,22,1993,10.3,,,,,,,,,,,,,,,1,,,,,,Matches
1649,Pablo Martinez,fr FRA,DF,Gazélec Ajaccio,fr Ligue 1,26,1989,24.5,,,,,,,,,,,,,,,1,,,,,,Matches
1650,Raphael Martinho,br BRA,MF,Carpi,it Serie A,27,1988,7.5,,,,,,,,,,,,,,,0,,,,,,Matches
1651,Jonathan Martins Pereira,fr FRA,DF,Troyes,fr Ligue 1,29,1986,10.0,,,,,,,,,,,,,,,0,,,,,,Matches
1652,Jonathan Martins Pereira,fr FRA,DF,Guingamp,fr Ligue 1,29,1986,15.4,,,,,,,,,,,,,,,3,,,,,,Matches
1653,Joris Marveaux,mq MTQ,MF,Montpellier,fr Ligue 1,32,1982,4.9,,,,,,,,,,,,,,,0,,,,,,Matches
1654,Omar Mascarell,gq EQG,MF,Sporting Gijón,es La Liga,22,1993,19.7,,,,,,,,,,,,,,,1,,,,,,Matches
1655,Javier Mascherano,ar ARG,"DF,MF",Barcelona,es La Liga,31,1984,29.9,,,,,,,,,,,,,,,0,,,,,,Matches
1656,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,29,1986,26.6,,,,,,,,,,,,,,,1,,,,,,Matches
1657,Adam Masina,ma MAR,DF,Bologna,it Serie A,21,1994,29.1,,,,,,,,,,,,,,,3,,,,,,Matches
1658,Ryan Mason,eng ENG,MF,Tottenham,eng Premier League,24,1991,8.9,,,,,,,,,,,,,,,0,,,,,,Matches
1659,Hachim Mastour,ma MAR,FW,Málaga,es La Liga,17,1998,0.1,,,,,,,,,,,,,,,0,,,,,,Matches
1660,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,27,1988,32.1,,,,,,,,,,,,,,,5,,,,,,Matches
1661,Tim Matavž,si SVN,FW,Genoa,it Serie A,26,1989,5.2,,,,,,,,,,,,,,,0,,,,,,Matches
1662,Tim Matavž,si SVN,FW,Augsburg,de Bundesliga,26,1989,4.1,,,,,,,,,,,,,,,0,,,,,,Matches
1663,Simão Mate Junior,mz MOZ,"DF,MF",Levante,es La Liga,27,1988,24.2,,,,,,,,,,,,,,,0,,,,,,Matches
1664,Christian Mathenia,de GER,GK,Darmstadt 98,de Bundesliga,23,1992,33.0,,,,,,,,,,,,,,,0,,,,,,Matches
1665,William Matheus,br BRA,DF,Toulouse,fr Ligue 1,25,1990,13.8,,,,,,,,,,,,,,,1,,,,,,Matches
1666,Jérémy Mathieu,fr FRA,DF,Barcelona,es La Liga,31,1983,14.0,,,,,,,,,,,,,,,2,,,,,,Matches
1667,Lionel Mathis,fr FRA,MF,Guingamp,fr Ligue 1,33,1981,15.4,,,,,,,,,,,,,,,1,,,,,,Matches
1668,Nemanja Matić,rs SRB,MF,Chelsea,eng Premier League,26,1988,26.8,,,,,,,,,,,,,,,2,,,,,,Matches
1669,Joël Matip,cm CMR,"DF,MF",Schalke 04,de Bundesliga,23,1991,34.0,,,,,,,,,,,,,,,3,,,,,,Matches
1670,Marvin Matip,cm CMR,"DF,MF",Ingolstadt 04,de Bundesliga,29,1985,32.5,,,,,,,,,,,,,,,1,,,,,,Matches
1671,Jose Matos,es ESP,DF,Sevilla,es La Liga,20,1995,1.0,,,,,,,,,,,,,,,0,,,,,,Matches
1672,Ryder Matos,br BRA,"FW,MF",Udinese,it Serie A,22,1993,4.6,,,,,,,,,,,,,,,1,,,,,,Matches
1673,Ryder Matos,br BRA,"FW,MF",Carpi,it Serie A,22,1993,13.3,,,,,,,,,,,,,,,0,,,,,,Matches
1674,Alessandro Matri,it ITA,FW,Lazio,it Serie A,30,1984,9.1,,,,,,,,,,,,,,,1,,,,,,Matches
1675,Adam Matthews,wls WAL,"DF,MF",Sunderland,eng Premier League,23,1992,0.4,,,,,,,,,,,,,,,0,,,,,,Matches
1676,Federico Mattiello,it ITA,"DF,MF",Chievo,it Serie A,20,1995,1.0,,,,,,,,,,,,,,,1,,,,,,Matches
1677,Blaise Matuidi,fr FRA,MF,Paris S-G,fr Ligue 1,28,1987,22.9,,,,,,,,,,,,,,,6,,,,,,Matches
1678,Matuzalém,br BRA,MF,Hellas Verona,it Serie A,35,1980,2.3,,,,,,,,,,,,,,,0,,,,,,Matches
1679,Robin Maulun,fr FRA,MF,Bordeaux,fr Ligue 1,18,1996,0.6,,,,,,,,,,,,,,,0,,,,,,Matches
1680,Neal Maupay,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,18,1996,5.8,,,,,,,,,,,,,,,2,,,,,,Matches
1681,José Mauri,it ITA,MF,Milan,it Serie A,19,1996,2.7,,,,,,,,,,,,,,,0,,,,,,Matches
1682,Stefano Mauri,it ITA,"FW,MF",Lazio,it Serie A,35,1980,5.6,,,,,,,,,,,,,,,1,,,,,,Matches
1683,Nicolas Maurice-Belay,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,30,1985,14.2,,,,,,,,,,,,,,,2,,,,,,Matches
1684,Maurício,br BRA,DF,Lazio,it Serie A,26,1988,21.4,,,,,,,,,,,,,,,0,,,,,,Matches
1685,Clément Maury,fr FRA,GK,Gazélec Ajaccio,fr Ligue 1,29,1985,34.0,,,,,,,,,,,,,,,0,,,,,,Matches
1686,Chris Mavinga,cd COD,DF,Troyes,fr Ligue 1,24,1991,17.6,,,,,,,,,,,,,,,1,,,,,,Matches
1687,Mërgim Mavraj,al ALB,DF,Köln,de Bundesliga,29,1986,11.0,,,,,,,,,,,,,,,0,,,,,,Matches
1688,Rio Mavuba,fr FRA,MF,Lille,fr Ligue 1,31,1984,31.2,,,,,,,,,,,,,,,0,,,,,,Matches
1689,Philipp Max,de GER,"DF,MF",Augsburg,de Bundesliga,21,1993,23.4,,,,,,,,,,,,,,,0,,,,,,Matches
1690,Alexandru Maxim,ro ROU,MF,Stuttgart,de Bundesliga,25,1990,11.8,,,,,,,,,,,,,,,5,,,,,,Matches
1691,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Schalke 04,de Bundesliga,26,1989,20.7,,,,,,,,,,,,,,,2,,,,,,Matches
1692,Maxwell,br BRA,DF,Paris S-G,fr Ligue 1,33,1981,24.7,,,,,,,,,,,,,,,3,,,,,,Matches
1693,Kévin Mayi,ga GAB,"FW,MF",Gazélec Ajaccio,fr Ligue 1,22,1993,10.6,,,,,,,,,,,,,,,1,,,,,,Matches
1694,Borja Mayoral,es ESP,FW,Real Madrid,es La Liga,18,1997,3.1,,,,,,,,,,,,,,,0,,,,,,Matches
1695,Kevin Mbabu,ch SUI,"DF,MF",Newcastle Utd,eng Premier League,20,1995,1.6,,,,,,,,,,,,,,,0,,,,,,Matches
1696,Jerry Mbakogu,ng NGA,FW,Carpi,it Serie A,22,1992,18.8,,,,,,,,,,,,,,,2,,,,,,Matches
1697,Kylian Mbappé,fr FRA,"FW,MF",Monaco,fr Ligue 1,16,1998,3.3,,,,,,,,,,,,,,,1,,,,,,Matches
1698,Ibrahima Mbaye,sn SEN,"DF,MF",Bologna,it Serie A,20,1994,10.9,,,,,,,,,,,,,,,0,,,,,,Matches
1699,Chancel Mbemba,cd COD,DF,Newcastle Utd,eng Premier League,20,1994,32.5,,,,,,,,,,,,,,,0,,,,,,Matches
1700,Nolan Mbemba,cg CGO,MF,Lille,fr Ligue 1,20,1995,0.7,,,,,,,,,,,,,,,0,,,,,,Matches
1701,Dieumerci Mbokani,cd COD,FW,Norwich City,eng Premier League,29,1985,17.7,,,,,,,,,,,,,,,1,,,,,,Matches
1702,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,27,1987,24.3,,,,,,,,,,,,,,,2,,,,,,Matches
1703,Gareth McAuley,nir NIR,DF,West Brom,eng Premier League,35,1979,34.0,,,,,,,,,,,,,,,0,,,,,,Matches
1704,Alex McCarthy,eng ENG,GK,Crystal Palace,eng Premier League,25,1989,7.0,,,,,,,,,,,,,,,0,,,,,,Matches
1705,James McCarthy,ie IRL,MF,Everton,eng Premier League,24,1990,27.0,,,,,,,,,,,,,,,2,,,,,,Matches
1706,James McClean,ie IRL,"DF,FW",West Brom,eng Premier League,26,1989,26.8,,,,,,,,,,,,,,,2,,,,,,Matches
1707,Levan Mchedlidze,ge GEO,"FW,MF",Empoli,it Serie A,25,1990,3.6,,,,,,,,,,,,,,,0,,,,,,Matches
1708,Callum McManaman,eng ENG,"FW,MF",West Brom,eng Premier League,24,1991,3.1,,,,,,,,,,,,,,,1,,,,,,Matches
1709,Paddy McNair,nir NIR,"DF,MF",Manchester Utd,eng Premier League,20,1995,3.5,,,,,,,,,,,,,,,0,,,,,,Matches
1710,Gary Medel,cl CHI,"DF,MF",Inter,it Serie A,27,1987,26.8,,,,,,,,,,,,,,,1,,,,,,Matches
1711,Carl Medjani,dz ALG,"DF,MF",Levante,es La Liga,30,1985,14.0,,,,,,,,,,,,,,,0,,,,,,Matches
1712,Slobodan Medojević,rs SRB,MF,Eint Frankfurt,de Bundesliga,24,1990,6.2,,,,,,,,,,,,,,,0,,,,,,Matches
1713,Álvaro Medrán,es ESP,MF,Getafe,es La Liga,21,1994,16.5,,,,,,,,,,,,,,,1,,,,,,Matches
1714,Riccardo Meggiorini,it ITA,FW,Chievo,it Serie A,29,1985,18.2,,,,,,,,,,,,,,,7,,,,,,Matches
1715,Admir Mehmedi,ch SUI,"FW,MF",Leverkusen,de Bundesliga,24,1991,14.8,,,,,,,,,,,,,,,5,,,,,,Matches
1716,Alexander Meier,de GER,"FW,MF",Eint Frankfurt,de Bundesliga,32,1983,18.4,,,,,,,,,,,,,,,1,,,,,,Matches
1717,Soualiho Meïté,fr FRA,"DF,MF",Lille,fr Ligue 1,21,1994,0.6,,,,,,,,,,,,,,,0,,,,,,Matches
1718,Yakou Méïte,ci CIV,"FW,MF",Paris S-G,fr Ligue 1,19,1996,0.0,,,,,,,,,,,,,,,0,,,,,,Matches
1719,Felipe Melo,br BRA,"DF,MF",Inter,it Serie A,32,1983,19.7,,,,,,,,,,,,,,,1,,,,,,Matches
1720,Memphis,nl NED,"FW,MF",Manchester Utd,eng Premier League,21,1994,16.5,,,,,,,,,,,,,,,0,,,,,,Matches
1721,Pedro Mendes,pt POR,DF,Rennes,fr Ligue 1,24,1990,20.6,,,,,,,,,,,,,,,0,,,,,,Matches
1722,Ryan Mendes,cv CPV,"FW,MF",Lille,fr Ligue 1,25,1990,1.0,,,,,,,,,,,,,,,0,,,,,,Matches
1723,Tiago Mendes,pt POR,MF,Atlético Madrid,es La Liga,34,1981,11.7,,,,,,,,,,,,,,,1,,,,,,Matches
