Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing_Time_MP,Playing_Time_Min,Playing_Time_Mn/MP,Playing_Time_Min%,Playing_Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+/-,Team_Success_+/-90,Team_Success_On-Off,Matches
2499,Àngel Rangel,es ESP,DF,Swansea City,eng Premier League,33,1982,18,831,46,24.3,9.2,8,,7,10,,9,1.22,12,24,-12,-1.30,-0.85,Matches
2500,Andrea Ranocchia,it ITA,DF,Hull City,eng Premier League,28,1988,16,1330,83,38.9,14.8,15,,14,1,,0,1.13,17,31,-14,-0.95,+0.30,Matches
2501,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,28,1988,5,379,76,11.1,4.2,5,,4,0,,15,1.40,5,8,-3,-0.71,-1.48,Matches
2502,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,eng Premier League,18,1997,32,1710,53,50.0,19.0,16,,8,16,,5,1.66,25,15,+10,+0.53,-0.26,Matches
2503,Florian Raspentino,fr FRA,"FW,MF",Bastia,fr Ligue 1,27,1989,9,282,31,8.2,3.1,3,,1,6,,12,0.89,0,6,-6,-1.91,-1.37,Matches
2504,Konstantin Rausch,ru RUS,"DF,MF",Köln,de Bundesliga,26,1990,28,1932,69,63.1,21.5,23,,14,5,,1,1.36,25,26,-1,-0.05,-0.84,Matches
2505,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,16,1999,0,,,,,0,,0,0,,11,,,,,,,Matches
2506,Luca Ravanelli,it ITA,DF,Sassuolo,it Serie A,19,1997,0,,,,,0,,0,0,,1,,,,,,,Matches
2507,Adam Reach,eng ENG,"DF,FW",Middlesbrough,eng Premier League,23,1993,0,,,,,0,,0,0,,1,,,,,,,Matches
2508,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,22,1993,24,1405,59,45.9,15.6,16,,7,8,,3,1.00,13,27,-14,-0.90,-1.28,Matches
2509,Recio,es ESP,MF,Málaga,es La Liga,25,1991,18,1354,75,39.6,15.0,16,80,10,2,38,2,1.22,20,20,0,0.00,+0.26,Matches
2510,Nathan Redmond,eng ENG,"FW,MF",Southampton,eng Premier League,22,1994,37,2899,78,84.8,32.2,32,,20,5,,0,1.24,37,38,-1,-0.03,+1.01,Matches
2511,Harrison Reed,eng ENG,MF,Southampton,eng Premier League,21,1995,3,64,21,1.9,0.7,1,,0,2,,8,2.33,1,1,0,0.00,+0.19,Matches
2512,Fabian Reese,de GER,"FW,MF",Schalke 04,de Bundesliga,18,1997,3,74,25,2.4,0.8,1,,0,2,,1,0.33,1,1,0,0.00,-0.15,Matches
2513,Yanni Regäsel,de GER,DF,Eint Frankfurt,de Bundesliga,20,1996,0,,,,,0,,0,0,,5,,,,,,,Matches
2514,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,25,1990,34,2784,82,81.4,30.9,30,,29,4,,3,1.26,37,46,-9,-0.29,-0.72,Matches
2515,Winston Reid,nz NZL,DF,West Ham,eng Premier League,28,1988,30,2587,86,75.6,28.7,30,,26,0,,0,1.20,34,47,-13,-0.45,-0.02,Matches
2516,Pepe Reina,es ESP,GK,Napoli,it Serie A,33,1982,37,3330,90,97.4,37.0,37,,37,0,,1,2.30,93,38,+55,+1.49,+1.49,Matches
2517,Alberto Reinaudo,it ITA,GK,Torino,it Serie A,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
2518,Jeff Reine-Adélaïde,fr FRA,"FW,MF",Arsenal,eng Premier League,18,1998,0,,,,,0,,0,0,,7,,,,,,,Matches
2519,Karim Rekik,nl NED,DF,Marseille,fr Ligue 1,21,1994,10,761,76,22.3,8.5,8,,6,2,,18,1.10,11,17,-6,-0.71,-1.45,Matches
2520,Martin Remacle,be BEL,MF,Torino,it Serie A,19,1997,0,,,,,0,,0,0,,1,,,,,,,Matches
2521,Álex Remiro,es ESP,GK,Athletic Club,es La Liga,21,1995,0,,,,,0,,0,0,,6,,,,,,,Matches
2522,Loïc Rémy,fr FRA,FW,Crystal Palace,eng Premier League,29,1987,5,134,27,3.9,1.5,1,,0,4,,2,0.00,0,3,-3,-2.01,-1.74,Matches
2523,William Rémy,fr FRA,DF,Montpellier,fr Ligue 1,25,1991,15,946,63,27.7,10.5,8,,6,7,,7,0.87,12,19,-7,-0.67,-0.27,Matches
2524,Francesco Renzetti,it ITA,DF,Genoa,it Serie A,28,1988,0,,,,,0,,0,0,,2,,,,,,,Matches
2525,Paul Reulet,fr FRA,GK,Caen,fr Ligue 1,22,1994,3,197,66,5.8,2.2,2,,2,1,,7,0.67,6,8,-2,-0.91,-0.16,Matches
2526,Marco Reus,de GER,"FW,MF",Dortmund,de Bundesliga,27,1989,17,1180,69,38.6,13.1,16,,5,1,,0,2.06,28,16,+12,+0.92,-0.04,Matches
2527,Diego Reyes,mx MEX,"DF,MF",Espanyol,es La Liga,23,1992,34,2891,85,84.5,32.1,32,90,32,2,6,2,1.59,40,36,+4,+0.12,+0.98,Matches
2528,Tomás Reymão,pt POR,MF,Fiorentina,it Serie A,18,1998,0,,,,,0,,0,0,,2,,,,,,,Matches
2529,Baptiste Reynet,fr FRA,GK,Dijon,fr Ligue 1,25,1990,37,3330,90,97.4,37.0,37,,37,0,,0,0.97,46,58,-12,-0.32,-0.32,Matches
2530,Jordan Rhodes,sct SCO,FW,Middlesbrough,eng Premier League,26,1990,6,211,35,6.2,2.3,2,,1,4,,8,0.67,2,2,0,0.00,+0.73,Matches
2531,Anthony Ribelin,fr FRA,MF,Rennes,fr Ligue 1,20,1996,0,,,,,0,,0,0,,2,,,,,,,Matches
2532,Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,33,1983,22,1239,56,40.5,13.8,14,,5,8,,3,2.64,40,9,+31,+2.25,+0.47,Matches
2533,Federico Ricca,uy URU,"DF,MF",Málaga,es La Liga,21,1994,21,1619,77,47.3,18.0,19,80,14,2,46,2,1.57,24,27,-3,-0.17,-0.02,Matches
2534,Federico Ricci,it ITA,"FW,MF",Roma,it Serie A,22,1994,0,,,,,0,,0,0,,2,,,,,,,Matches
2535,Federico Ricci,it ITA,"FW,MF",Sassuolo,it Serie A,22,1994,24,1069,45,31.3,11.9,10,,5,14,,7,1.21,18,16,+2,+0.17,+0.44,Matches
2536,Declan Rice,eng ENG,"DF,MF",West Ham,eng Premier League,17,1999,1,1,1,0.0,0.0,0,,0,1,,5,3.00,0,0,0,0.00,+0.45,Matches
2537,Diego Rico,es ESP,DF,Leganés,es La Liga,23,1993,25,2220,89,64.9,24.7,25,89,22,0,,4,1.16,29,37,-8,-0.32,+0.50,Matches
2538,Fran Rico,es ESP,MF,Granada,es La Liga,28,1987,0,,,,,0,,0,0,,1,,,,,,,Matches
2539,Fran Rico,es ESP,MF,Eibar,es La Liga,28,1987,17,1227,72,35.9,13.6,13,89,11,4,17,1,1.41,18,20,-2,-0.15,-0.43,Matches
2540,Mikel Rico,es ESP,MF,Athletic Club,es La Liga,31,1984,18,480,27,14.0,5.3,4,82,3,14,11,11,1.72,3,6,-3,-0.56,-0.96,Matches
2541,Sergio Rico,es ESP,GK,Sevilla,es La Liga,22,1993,35,3150,90,92.1,35.0,35,90,35,0,,3,1.94,62,45,+17,+0.49,-0.51,Matches
2542,Tim Rieder,de GER,"DF,MF",Augsburg,de Bundesliga,22,1993,5,216,43,7.1,2.4,2,,2,3,,7,0.40,0,11,-11,-4.58,-4.43,Matches
2543,Oriol Riera,es ESP,FW,Osasuna,es La Liga,30,1986,22,1459,66,42.7,16.2,18,76,7,4,25,8,0.45,18,39,-21,-1.30,+0.22,Matches
2544,Asier Riesgo,es ESP,GK,Eibar,es La Liga,32,1983,16,1251,78,36.6,13.9,16,78,13,0,,11,1.50,21,19,+2,+0.14,+0.02,Matches
2545,Sascha Riether,de GER,"DF,MF",Schalke 04,de Bundesliga,33,1983,5,286,57,9.3,3.2,3,,3,2,,8,1.00,3,6,-3,-0.94,-1.20,Matches
2546,Luca Rigoni,it ITA,MF,Genoa,it Serie A,31,1984,31,2350,76,68.7,26.1,29,,17,2,,3,1.13,21,41,-20,-0.77,-0.26,Matches
2547,Nicola Rigoni,it ITA,MF,Chievo,it Serie A,25,1990,12,505,42,14.8,5.6,5,,3,7,,13,1.92,6,6,0,0.00,+0.56,Matches
2548,Tomás Rincón,ve VEN,MF,Genoa,it Serie A,28,1988,16,1390,87,40.6,15.4,16,,13,0,,0,1.25,16,18,-2,-0.13,+0.93,Matches
2549,Tomás Rincón,ve VEN,MF,Juventus,it Serie A,28,1988,13,309,24,9.0,3.4,2,,1,11,,8,2.31,3,2,+1,+0.29,-1.13,Matches
2550,Rémy Riou,fr FRA,GK,Nantes,fr Ligue 1,28,1987,22,1980,90,57.9,22.0,22,,22,0,,10,1.09,20,34,-14,-0.64,-0.64,Matches
2551,Birk Risa,no NOR,"DF,FW",Köln,de Bundesliga,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
2552,Andrea Rispoli,it ITA,"DF,MF",Palermo,it Serie A,27,1988,32,2684,84,78.5,29.8,30,,26,2,,3,0.75,29,59,-30,-1.01,+0.71,Matches
2553,Marcel Risse,de GER,"DF,FW",Köln,de Bundesliga,26,1989,13,1102,85,36.0,12.2,13,,11,0,,0,1.69,17,9,+8,+0.65,+0.61,Matches
2554,Rigoberto Rivas,hn HON,"FW,MF",Inter,it Serie A,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
2555,Cristian Rivera,es ESP,MF,Eibar,es La Liga,19,1997,17,722,42,21.1,8.0,6,85,5,11,19,7,1.41,10,11,-1,-0.12,-0.32,Matches
2556,Emmanuel Rivière,fr FRA,FW,Osasuna,es La Liga,26,1990,15,799,53,23.4,8.9,8,74,4,7,29,8,0.33,6,25,-19,-2.14,-0.94,Matches
2557,Yohann Rivière,fr FRA,FW,Dijon,fr Ligue 1,31,1984,14,152,11,4.4,1.7,1,,0,13,,12,0.71,3,2,+1,+0.59,+0.95,Matches
2558,Jonathan Rivierez,mq MTQ,DF,Metz,fr Ligue 1,27,1989,16,1252,78,36.6,13.9,14,,13,2,,16,1.25,15,26,-11,-0.79,+0.12,Matches
2559,Luca Rizzo,it ITA,MF,Bologna,it Serie A,24,1992,12,456,38,13.3,5.1,4,,0,8,,16,0.83,6,16,-10,-1.97,-1.73,Matches
2560,Gaëtan Robail,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,22,1994,0,,,,,0,,0,0,,2,,,,,,,Matches
2561,Arjen Robben,nl NED,"FW,MF",Bayern Munich,de Bundesliga,32,1984,26,1825,70,59.6,20.3,21,,12,5,,4,2.35,65,17,+48,+2.37,+0.98,Matches
2562,Roberto,es ESP,GK,Espanyol,es La Liga,30,1986,4,308,77,9.0,3.4,3,90,3,1,38,28,0.50,8,12,-4,-1.17,-1.26,Matches
2563,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,24,1992,32,2383,74,69.7,26.5,26,86,21,6,26,2,2.34,66,27,+39,+1.47,-2.00,Matches
2564,Connor Roberts,wls WAL,"DF,MF",Swansea City,eng Premier League,20,1995,0,,,,,0,,0,0,,2,,,,,,,Matches
2565,Andrew Robertson,sct SCO,"DF,MF",Hull City,eng Premier League,22,1994,33,2736,83,80.0,30.4,31,,29,2,,1,0.94,32,59,-27,-0.89,+1.22,Matches
2566,Antony Robic,fr FRA,"FW,MF",Nancy,fr Ligue 1,30,1986,24,1162,48,34.0,12.9,13,,5,11,,3,0.83,2,20,-18,-1.39,-1.19,Matches
2567,Paul Robinson,eng ENG,GK,Burnley,eng Premier League,36,1979,3,270,90,7.9,3.0,3,,3,0,,27,0.00,3,7,-4,-1.33,-0.99,Matches
2568,Joel Robles,es ESP,GK,Everton,eng Premier League,26,1990,20,1737,87,50.8,19.3,19,,19,1,,18,2.00,43,20,+23,+1.19,+1.46,Matches
2569,Ethan Robson,eng ENG,MF,Sunderland,eng Premier League,19,1996,0,,,,,0,,0,0,,2,,,,,,,Matches
2570,Josh Robson,eng ENG,FW,Sunderland,eng Premier League,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
2571,Thomas Robson,eng ENG,"DF,MF",Sunderland,eng Premier League,20,1995,0,,,,,0,,0,0,,2,,,,,,,Matches
2572,Hal Robson-Kanu,wls WAL,"FW,MF",West Brom,eng Premier League,27,1989,29,701,24,20.5,7.8,5,,1,24,,3,1.24,10,13,-3,-0.39,-0.22,Matches
2573,Marc Roca,es ESP,MF,Espanyol,es La Liga,19,1996,25,1322,53,38.7,14.7,14,78,6,11,21,9,1.80,17,19,-2,-0.14,-0.18,Matches
2574,Jean Carlos Silva Rocha,br BRA,"FW,MF",Granada,es La Liga,20,1996,1,30,30,0.9,0.3,0,,0,1,30,1,0.00,0,0,0,0.00,+1.38,Matches
2575,Kenny Rocha Santos,cv CPV,"FW,MF",Saint-Étienne,fr Ligue 1,16,2000,3,61,20,1.8,0.7,1,,0,2,,3,0.00,0,3,-3,-4.43,-4.48,Matches
2576,Sebastian Rode,de GER,MF,Dortmund,de Bundesliga,25,1990,14,581,42,19.0,6.5,5,,2,9,,2,1.57,14,9,+5,+0.77,-0.21,Matches
2577,Ronny Rodelin,fr FRA,"FW,MF",Caen,fr Ligue 1,26,1989,37,2955,80,86.4,32.8,31,,24,6,,0,1.00,32,57,-25,-0.76,+0.01,Matches
2578,Rodri,es ESP,"DF,MF",Villarreal,es La Liga,20,1996,23,849,37,24.8,9.4,8,86,7,15,11,11,2.04,15,12,+3,+0.32,-0.38,Matches
2579,Rodrigo,es ESP,"FW,MF",Valencia,es La Liga,25,1991,19,1387,73,40.6,15.4,17,79,6,2,22,0,1.00,25,29,-4,-0.26,-0.04,Matches
2580,Kévin Rodrigues,pt POR,"DF,MF",Real Sociedad,es La Liga,22,1994,2,104,52,3.0,1.2,1,90,1,1,14,7,1.50,0,3,-3,-2.60,-2.84,Matches
2581,Gonzalo Rodríguez,ar ARG,DF,Fiorentina,it Serie A,32,1984,26,2205,85,64.5,24.5,26,,21,0,,2,1.54,35,30,+5,+0.20,+0.13,Matches
2582,James Rodríguez,co COL,"FW,MF",Real Madrid,es La Liga,25,1991,22,1181,54,34.5,13.1,13,75,5,9,22,9,2.55,42,16,+26,+1.98,+0.41,Matches
2583,Jay Rodriguez,eng ENG,"FW,MF",Southampton,eng Premier League,27,1989,24,892,37,26.1,9.9,9,,3,15,,7,1.00,13,15,-2,-0.20,-0.02,Matches
2584,José Rodríguez,es ESP,MF,Málaga,es La Liga,21,1994,6,451,75,13.2,5.0,6,75,1,0,,6,0.83,5,7,-2,-0.40,-0.28,Matches
2585,José Rodríguez,es ESP,MF,Mainz 05,de Bundesliga,21,1994,2,6,3,0.2,0.1,0,,0,2,,2,3.00,0,0,0,0.00,+0.32,Matches
2586,Juan Rodríguez,es ESP,DF,Sporting Gijón,es La Liga,21,1995,4,232,58,6.8,2.6,2,90,2,2,26,6,0.50,2,7,-5,-1.94,-1.23,Matches
2587,Ricardo Rodríguez,ch SUI,"DF,MF",Wolfsburg,de Bundesliga,23,1992,24,2018,84,65.9,22.4,23,,21,1,,1,0.96,19,37,-18,-0.80,-0.80,Matches
2588,Víctor Rodríguez,es ESP,"FW,MF",Sporting Gijón,es La Liga,27,1989,25,1380,55,40.4,15.3,15,75,6,10,25,8,0.56,14,31,-17,-1.11,-0.54,Matches
2589,Jack Rodwell,eng ENG,"DF,MF",Sunderland,eng Premier League,25,1991,20,1492,75,43.6,16.6,17,,13,3,,5,0.40,12,32,-20,-1.21,-0.27,Matches
2590,Davy Roef,be BEL,GK,La Coruña,es La Liga,22,1994,1,90,90,2.6,1.0,1,90,1,0,,0,3.00,3,0,+3,+3.00,+3.57,Matches
2591,Marko Rog,hr CRO,MF,Napoli,it Serie A,21,1995,15,387,26,11.3,4.3,2,,1,13,,21,2.87,10,3,+7,+1.63,+0.20,Matches
2592,Roger,br BRA,MF,Ingolstadt 04,de Bundesliga,30,1985,30,2281,76,74.5,25.3,26,,18,4,,3,1.03,26,44,-18,-0.71,-0.36,Matches
2593,Marcus Rohdén,se SWE,MF,Crotone,it Serie A,25,1991,34,2448,72,71.6,27.2,30,,15,4,,0,1.00,27,37,-10,-0.37,+0.93,Matches
2594,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,26,1990,21,1663,79,48.6,18.5,18,,17,3,,3,2.00,29,13,+16,+0.87,+0.40,Matches
2595,Diego Rolán,uy URU,"FW,MF",Bordeaux,fr Ligue 1,23,1993,29,1763,61,51.5,19.6,19,,9,10,,2,1.48,26,20,+6,+0.31,+0.09,Matches
2596,Rolando,pt POR,DF,Marseille,fr Ligue 1,30,1985,30,2618,87,76.5,29.1,29,,29,1,,6,1.70,46,32,+14,+0.48,+0.26,Matches
2597,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,21,1995,27,2369,88,69.3,26.3,27,,25,0,,1,1.78,40,27,+13,+0.49,+0.58,Matches
2598,Andrea Romagnoli,it ITA,GK,Roma,it Serie A,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
2599,Jaime Romero,es ESP,"FW,MF",Osasuna,es La Liga,26,1990,19,904,48,26.4,10.0,8,82,5,11,22,8,0.37,11,26,-15,-1.49,-0.10,Matches
2600,Óscar Romero,py PAR,"FW,MF",Alavés,es La Liga,24,1992,13,535,41,15.6,5.9,4,77,2,9,25,5,1.38,11,13,-2,-0.34,-0.34,Matches
2601,Sergio Romero,ar ARG,GK,Manchester Utd,eng Premier League,29,1987,2,180,90,5.3,2.0,2,,2,0,,35,2.00,3,0,+3,+1.50,+0.89,Matches
2602,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,24,1991,35,3071,88,89.8,34.1,35,,34,0,,0,1.14,37,42,-5,-0.15,+0.37,Matches
2603,Jorris Romil,gp GLP,FW,Bordeaux,fr Ligue 1,21,1994,0,,,,,0,,0,0,,2,,,,,,,Matches
2604,Cristiano Ronaldo,pt POR,"FW,MF",Real Madrid,es La Liga,31,1985,29,2539,88,74.2,28.2,29,88,24,0,,0,2.28,74,29,+45,+1.60,-0.45,Matches
2605,Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,29,1987,32,2715,85,79.4,30.2,30,89,28,2,29,2,1.09,41,52,-11,-0.36,+0.27,Matches
2606,Salomón Rondón,ve VEN,FW,West Brom,eng Premier League,26,1989,38,2891,76,84.5,32.1,32,,21,6,,0,1.18,37,44,-7,-0.22,-0.05,Matches
2607,Valentin Rongier,fr FRA,"DF,MF",Nantes,fr Ligue 1,21,1994,31,2162,70,63.2,24.0,26,,19,5,,2,1.42,28,32,-4,-0.17,+0.55,Matches
2608,Marten de Roon,nl NED,"DF,MF",Middlesbrough,eng Premier League,25,1991,33,2773,84,81.1,30.8,32,,27,1,,2,0.61,22,44,-22,-0.71,-0.16,Matches
2609,Wayne Rooney,eng ENG,"FW,MF",Manchester Utd,eng Premier League,30,1985,25,1539,62,45.0,17.1,15,,6,10,,3,1.56,24,16,+8,+0.47,-0.35,Matches
2610,Roberto Rosales,ve VEN,"DF,MF",Málaga,es La Liga,27,1988,32,2860,89,83.6,31.8,32,89,31,0,,0,1.13,37,47,-10,-0.31,-0.96,Matches
2611,Danny Rose,eng ENG,"DF,MF",Tottenham,eng Premier League,26,1990,18,1530,85,44.7,17.0,18,,15,0,,0,2.06,36,11,+25,+1.47,-0.20,Matches
2612,Jack Rose,eng ENG,GK,West Brom,eng Premier League,21,1995,0,,,,,0,,0,0,,1,,,,,,,Matches
2613,Lindsay Rose,mu MRI,DF,Bastia,fr Ligue 1,24,1992,9,690,77,20.2,7.7,7,,7,2,,1,0.44,5,14,-9,-1.17,-0.65,Matches
2614,Lindsay Rose,mu MRI,DF,Lorient,fr Ligue 1,24,1992,3,270,90,7.9,3.0,3,,3,0,,2,0.00,2,8,-6,-2.00,-1.43,Matches
2615,Jan Rosenthal,de GER,"FW,MF",Darmstadt 98,de Bundesliga,30,1986,19,840,44,27.5,9.3,10,,2,9,,0,0.79,3,15,-12,-1.29,-0.35,Matches
2616,Aleandro Rosi,it ITA,"DF,MF",Crotone,it Serie A,29,1987,31,2560,83,74.9,28.4,30,,27,1,,1,0.87,25,40,-15,-0.53,+0.41,Matches
2617,Aleandro Rosi,it ITA,"DF,MF",Genoa,it Serie A,29,1987,0,,,,,0,,0,0,,1,,,,,,,Matches
2618,Valentin Rosier,fr FRA,"DF,MF",Dijon,fr Ligue 1,19,1996,3,270,90,7.9,3.0,3,,3,0,,1,1.67,2,0,+2,+0.67,+1.07,Matches
2619,Matteo Rossetti,it ITA,MF,Torino,it Serie A,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
2620,Luca Rossettini,it ITA,DF,Torino,it Serie A,31,1985,30,2655,89,77.6,29.5,29,,29,1,,4,1.37,55,51,+4,+0.14,+0.02,Matches
2621,Alessandro Rossi,it ITA,FW,Lazio,it Serie A,19,1997,3,47,16,1.4,0.5,0,,0,3,,2,1.00,1,1,0,0.00,-0.61,Matches
2622,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,25,1991,0,,,,,0,,0,0,,14,,,,,,,Matches
2623,Giuseppe Rossi,it ITA,FW,Fiorentina,it Serie A,29,1987,1,11,11,0.3,0.1,0,,0,1,,0,0.00,0,0,0,0.00,-0.16,Matches
2624,Giuseppe Rossi,it ITA,FW,Celta Vigo,es La Liga,29,1987,18,795,44,23.2,8.8,9,70,3,9,18,10,1.50,14,10,+4,+0.45,+1.14,Matches
2625,Jérôme Roussillon,fr FRA,"DF,MF",Montpellier,fr Ligue 1,23,1993,32,2740,86,80.1,30.4,31,,24,1,,1,1.03,37,55,-18,-0.59,-0.59,Matches
2626,Wayne Routledge,eng ENG,"FW,MF",Swansea City,eng Premier League,31,1985,27,1922,71,56.2,21.4,24,,8,3,,3,0.85,23,41,-18,-0.84,-0.42,Matches
2627,Nolan Roux,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,28,1988,21,1226,58,35.8,13.6,12,,9,9,,2,1.48,18,12,+6,+0.44,+0.73,Matches
2628,Charlie Rowan,eng ENG,DF,Watford,eng Premier League,18,1997,0,,,,,0,,0,0,,1,,,,,,,Matches
2629,Rubinho,br BRA,GK,Genoa,it Serie A,33,1982,2,180,90,5.3,2.0,2,,2,0,,14,0.00,0,8,-8,-4.00,-3.50,Matches
2630,Antonio Rüdiger,de GER,DF,Roma,it Serie A,23,1993,26,2205,85,64.5,24.5,25,,22,1,,0,2.27,53,24,+29,+1.18,-0.52,Matches
2631,Artjoms Rudņevs,lv LVA,FW,Köln,de Bundesliga,28,1988,18,692,38,22.6,7.7,6,,0,12,,8,1.44,11,7,+4,+0.52,+0.33,Matches
2632,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,26,1990,32,2786,87,91.0,31.0,32,,29,0,,0,1.88,62,35,+27,+0.87,+0.87,Matches
2633,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,29,1986,31,2790,90,81.6,31.0,31,,31,0,,0,1.26,32,37,-5,-0.16,-0.73,Matches
2634,Vincent Rüfli,ch SUI,DF,Dijon,fr Ligue 1,28,1988,19,1480,78,43.3,16.4,17,,14,2,,2,1.16,24,22,+2,+0.12,+0.77,Matches
2635,Daniele Rugani,it ITA,DF,Juventus,it Serie A,22,1994,15,1081,72,31.6,12.0,11,,10,4,,17,2.80,27,2,+25,+2.08,+1.12,Matches
2636,Gennaro Ruggiero,it ITA,"FW,MF",Palermo,it Serie A,16,2000,2,149,75,4.4,1.7,2,,,0,,0,,,,,,,Matches
2637,Mário Rui,pt POR,"DF,MF",Roma,it Serie A,25,1991,5,347,69,10.1,3.9,3,,3,2,,19,2.60,8,2,+6,+1.56,+0.21,Matches
2638,Fabián Ruiz Peña,es ESP,MF,Betis,es La Liga,20,1996,4,152,38,4.4,1.7,3,40,0,1,32,2,1.25,2,3,-1,-0.59,+0.01,Matches
2639,Víctor Ruiz,es ESP,"DF,MF",Villarreal,es La Liga,27,1989,28,2366,85,69.2,26.3,27,87,25,1,25,1,1.71,38,20,+18,+0.68,+0.26,Matches
2640,Antonio Rukavina,rs SRB,DF,Villarreal,es La Liga,32,1984,4,272,68,8.0,3.0,3,90,3,1,2,22,2.00,6,2,+4,+1.32,+0.78,Matches
2641,Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,24,1992,38,3420,90,100.0,38.0,38,90,38,0,,0,1.68,59,53,+6,+0.16,,Matches
2642,Lukas Rupp,de GER,MF,Hoffenheim,de Bundesliga,25,1991,14,792,57,25.9,8.8,8,,4,6,,5,1.64,13,9,+4,+0.45,-0.46,Matches
2643,Marco Russ,de GER,"DF,MF",Eint Frankfurt,de Bundesliga,30,1985,4,242,61,7.9,2.7,3,,1,1,,7,0.50,0,3,-3,-1.12,-0.99,Matches
2644,Nils Rütten,de GER,MF,Gladbach,de Bundesliga,21,1995,0,,,,,0,,0,0,,2,,,,,,,Matches
2645,Mathew Ryan,au AUS,GK,Valencia,es La Liga,24,1992,2,180,90,5.3,2.0,2,90,2,0,,3,0.00,2,5,-3,-1.50,-1.33,Matches
2646,Maciej Rybus,pl POL,"DF,MF",Lyon,fr Ligue 1,26,1989,19,1235,65,36.1,13.7,14,,9,5,,9,1.79,24,13,+11,+0.80,+0.06,Matches
2647,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,23,1993,30,2646,88,77.4,29.4,30,,28,0,,2,1.57,41,33,+8,+0.27,+0.04,Matches
2648,Marcel Sabitzer,at AUT,"FW,MF",RB Leipzig,de Bundesliga,22,1994,32,2593,81,84.7,28.8,31,,22,1,,0,2.00,54,33,+21,+0.73,-0.43,Matches
2649,Enric Saborit,es ESP,DF,Athletic Club,es La Liga,24,1992,9,464,52,13.6,5.2,5,81,3,4,15,14,2.00,8,7,+1,+0.19,-0.08,Matches
2650,Umar Sadiq,ng NGA,FW,Bologna,it Serie A,19,1997,7,235,34,6.9,2.6,1,,0,6,,17,0.57,1,7,-6,-2.30,-1.96,Matches
2651,Umar Sadiq,ng NGA,FW,Roma,it Serie A,19,1997,0,,,,,0,,0,0,,1,,,,,,,Matches
2652,Bacary Sagna,fr FRA,DF,Manchester City,eng Premier League,33,1983,17,1346,79,39.4,15.0,14,,13,3,,7,2.41,33,14,+19,+1.27,+0.32,Matches
2653,Nuri Şahin,tr TUR,MF,Dortmund,de Bundesliga,27,1988,5,230,46,7.5,2.6,4,,1,1,,5,3.00,10,5,+5,+1.96,+1.10,Matches
2654,Wesley Saïd,fr FRA,"FW,MF",Rennes,fr Ligue 1,21,1995,25,1031,41,30.1,11.5,9,,2,16,,4,1.12,9,9,0,0.00,+0.23,Matches
2655,Jamel Saihi,tn TUN,MF,Montpellier,fr Ligue 1,29,1987,2,61,31,1.8,0.7,0,,0,2,,1,0.50,0,1,-1,-1.48,-1.02,Matches
2656,Jamel Saihi,tn TUN,MF,Angers,fr Ligue 1,29,1987,5,235,47,6.9,2.6,3,,1,2,,4,0.60,1,6,-5,-1.91,-1.80,Matches
2657,Trent Sainsbury,au AUS,DF,Inter,it Serie A,24,1992,1,20,20,0.6,0.2,0,,0,1,,14,3.00,1,2,-1,-4.50,-5.14,Matches
2658,Dylan Saint-Louis,cg CGO,"FW,MF",Saint-Étienne,fr Ligue 1,21,1995,1,83,83,2.4,0.9,1,,0,0,,1,3.00,2,1,+1,+1.08,+1.14,Matches
2659,Allan Saint-Maximin,fr FRA,"FW,MF",Bastia,fr Ligue 1,19,1997,34,2696,79,78.8,30.0,30,,17,4,,0,0.94,25,35,-10,-0.33,+1.53,Matches
