Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Min,Playing_Time_Mn/MP,Playing_Time_Min%,Playing_Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+/-,Team_Success_+/-90,Team_Success_On-Off,Team_Success_xG_onxG,Team_Success_xG_onxGA,Team_Success_xG_xG+/-,Team_Success_xG_xG+/-90,Team_Success_xG_On-Off,Matches
555,Youssoufa Moukoko,de GER,FW,de Dortmund,16,2004,1,21,21,3.9,0.2,0,,0,1,21,2,3.00,0,1,-1,-4.29,-4.29,0.9,0.4,+0.5,+1.99,+1.41,Matches
556,Mason Mount,eng ENG,MF,eng Chelsea,22,1999,7,539,77,58.0,6.0,5,96,4,2,30,1,2.29,14,8,+6,+1.00,-0.15,11.7,7.3,+4.5,+0.79,+0.04,Matches
557,Adri Moyano,es ESP,GK,es Sevilla,21,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
558,Mykhailo Mudryk,ua UKR,"MF,FW",ua Shakhtar,20,2001,6,182,30,33.7,2.0,1,70,0,5,22,0,0.43,1,4,-3,-1.48,+0.28,2.7,3.3,-0.6,-0.29,+0.39,Matches
559,Nordi Mukiele,fr FRA,DF,de RB Leipzig,23,1997,6,483,81,89.4,5.4,6,81,4,0,,0,1.17,15,14,+1,+0.19,+0.19,12.2,10.3,+1.9,+0.36,-0.68,Matches
560,Thomas Müller,de GER,MF,de Bayern Munich,31,1989,10,776,78,86.2,8.6,9,84,5,1,19,0,2.30,23,6,+17,+1.97,-3.11,18.4,6.8,+11.6,+1.35,-3.72,Matches
561,Luis Muriel,co COL,"FW,MF",it Atalanta,30,1991,5,132,26,24.4,1.5,1,55,0,4,19,0,1.00,5,2,+3,+2.05,+2.93,3.8,2.4,+1.3,+0.90,+0.96,Matches
562,Jamal Musiala,de GER,"MF,FW",de Bayern Munich,18,2003,8,449,56,49.9,5.0,5,79,2,3,18,0,2.38,14,2,+12,+2.41,+0.01,11.8,3.3,+8.5,+1.70,-0.31,Matches
563,Juan Musso,ar ARG,GK,it Atalanta,27,1994,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,12,13,-1,-0.17,,10.2,9.1,+1.1,+0.18,,Matches
564,Vitaliy Mykolenko,ua UKR,DF,ua Dynamo Kyiv,22,1999,5,450,90,83.3,5.0,5,90,5,0,,0,0.20,1,10,-9,-1.80,-0.80,3.1,8.1,-4.9,-0.99,-1.02,Matches
565,Joakim Mæhle,dk DEN,DF,it Atalanta,24,1997,5,435,87,80.6,4.8,4,89,2,1,80,1,1.00,9,11,-2,-0.41,-1.27,8.8,6.1,+2.7,+0.55,+1.94,Matches
566,Georges-Kévin N'Koudou,cm CMR,FW,tr Beşiktaş,26,1995,1,90,90,16.7,1.0,1,90,1,0,,0,0.00,1,2,-1,-1.00,+2.00,1.9,2.5,-0.6,-0.58,+2.01,Matches
567,Fabrice N'Sakala,cd COD,DF,tr Beşiktaş,31,1990,3,270,90,50.0,3.0,3,90,3,0,,1,0.00,2,8,-6,-2.00,+1.33,3.0,11.0,-7.9,-2.65,-0.78,Matches
568,Stanley N'Soki,fr FRA,DF,be Club Brugge,22,1999,6,483,81,89.4,5.4,6,81,4,0,,0,0.67,5,18,-13,-2.42,-0.84,4.8,16.4,-11.5,-2.15,+0.74,Matches
569,Nacho,es ESP,DF,es Real Madrid,31,1990,9,575,64,46.7,6.4,5,90,3,4,31,4,2.00,11,8,+3,+0.47,-1.18,10.6,9.5,+1.1,+0.18,+0.12,Matches
570,Adi Nalic,ba BIH,"MF,FW",se Malmö,23,1997,5,88,18,16.3,1.0,0,,0,5,18,1,1.30,0,1,-1,-1.02,+1.37,0.3,2.4,-2.2,-2.24,+0.01,Matches
571,Sebastian Nanasi,se SWE,"FW,MF",se Malmö,19,2002,2,89,45,16.5,1.0,1,73,0,1,16,3,1.00,0,1,-1,-1.01,+1.38,0.4,2.5,-2.1,-2.16,+0.11,Matches
572,Jesús Navas,es ESP,DF,es Sevilla,35,1985,4,330,83,61.1,3.7,4,83,2,0,,0,0.75,3,4,-1,-0.27,-0.70,4.6,6.5,-1.9,-0.52,-1.10,Matches
573,Keylor Navas,cr CRC,GK,fr Paris S-G,34,1986,3,270,90,37.5,3.0,3,90,3,0,,5,1.33,5,5,0,0.00,-0.80,5.5,5.5,0.0,-0.01,-0.14,Matches
574,Flávio Nazinho,pt POR,DF,pt Sporting CP,18,2003,2,21,11,2.9,0.2,0,,0,2,11,0,1.50,1,1,0,0.00,+0.39,0.3,0.9,-0.7,-2.94,-2.96,Matches
575,David Neres,br BRA,FW,nl Ajax,24,1997,5,205,41,28.5,2.3,2,75,1,3,19,1,3.00,5,2,+3,+1.32,-0.61,4.5,3.2,+1.3,+0.56,-0.76,Matches
576,Ruslan Neshcheret,ua UKR,GK,ua Dynamo Kyiv,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
577,Neto,br BRA,GK,es Barcelona,32,1989,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
578,Luís Neto,pt POR,DF,pt Sporting CP,33,1988,6,368,61,51.1,4.1,4,90,3,2,5,2,0.67,3,10,-7,-1.71,-2.73,3.4,6.6,-3.1,-0.77,-1.44,Matches
579,Manuel Neuer,de GER,GK,de Bayern Munich,35,1986,9,810,90,90.0,9.0,9,90,9,0,,0,2.44,30,6,+24,+2.67,+2.67,24.0,6.5,+17.4,+1.94,+0.80,Matches
580,Neymar,br BRA,FW,fr Paris S-G,29,1992,6,469,78,65.1,5.2,5,90,5,1,19,0,1.33,8,8,0,0.00,-1.43,6.1,10.6,-4.5,-0.87,-2.71,Matches
581,Moumi Ngamaleu,cm CMR,"FW,MF",ch Young Boys,27,1994,6,531,89,98.3,5.9,6,89,5,0,,0,1.58,7,11,-4,-0.68,+9.32,7.2,10.2,-3.0,-0.51,-0.69,Matches
582,Tanguy Nianzou,fr FRA,DF,de Bayern Munich,19,2002,4,213,53,23.7,2.4,2,87,1,2,20,6,3.00,9,4,+5,+2.11,-0.38,7.0,2.2,+4.8,+2.03,+0.23,Matches
583,Lasse Nielsen,dk DEN,DF,se Malmö,33,1988,5,450,90,83.3,5.0,5,90,5,0,,1,1.33,0,13,-13,-2.60,-2.60,1.4,13.3,-11.8,-2.36,-0.68,Matches
584,Saúl Ñíguez,es ESP,"MF,DF",eng Chelsea,26,1994,5,161,32,17.3,1.8,1,74,0,4,22,4,2.60,4,2,+2,+1.12,+0.06,4.7,2.8,+1.8,+1.13,+0.42,Matches
585,Boban Nikolov,mk MKD,MF,md Sheriff Tiraspol,27,1994,5,99,20,18.3,1.1,0,,0,5,20,0,1.40,1,0,+1,+0.91,+1.93,2.1,1.9,+0.2,+0.19,+1.84,Matches
586,Christopher Nkunku,fr FRA,"FW,MF",de RB Leipzig,23,1997,6,530,88,98.1,5.9,6,88,5,0,,0,1.17,15,13,+2,+0.34,+9.34,13.0,10.1,+2.8,+0.48,+2.89,Matches
587,Felix Nmecha,de GER,MF,de Wolfsburg,20,2000,2,38,19,7.0,0.4,0,,0,2,19,4,0.00,1,2,-1,-2.37,-1.65,0.2,2.1,-1.9,-4.56,-3.78,Matches
588,Lukas Nmecha,de GER,"FW,MF",de Wolfsburg,22,1998,5,324,65,60.0,3.6,3,90,3,2,27,0,1.00,3,7,-4,-1.11,-0.69,3.4,7.9,-4.5,-1.26,-0.55,Matches
589,James Norris,eng ENG,DF,eng Liverpool,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
590,Hugo Novoa,es ESP,FW,de RB Leipzig,18,2003,1,25,25,4.6,0.3,0,,0,1,25,2,3.00,1,0,+1,+3.60,+3.60,1.5,0.6,+0.9,+3.41,+3.13,Matches
591,Matheus Nunes,pt POR,MF,pt Sporting CP,22,1998,6,508,85,70.6,5.6,6,85,4,0,,1,1.50,12,13,-1,-0.18,+0.67,9.2,8.4,+0.8,+0.14,+0.69,Matches
592,Darwin Núñez,uy URU,FW,pt Benfica,22,1999,10,614,61,68.2,6.8,6,86,2,4,25,0,1.30,11,11,0,0.00,+0.94,8.8,13.2,-4.4,-0.64,+1.01,Matches
593,Jan Oblak,si SVN,GK,es Atlético Madrid,28,1993,10,900,90,100.0,10.0,10,90,10,0,,0,1.20,9,10,-1,-0.10,,12.2,13.2,-1.1,-0.11,,Matches
594,Lucas Ocampos,ar ARG,FW,es Sevilla,27,1994,6,461,77,85.4,5.1,5,83,3,1,45,0,1.00,3,4,-1,-0.20,-1.33,5.0,5.2,-0.2,-0.05,+0.33,Matches
595,Daniil Odoevski,ru RUS,GK,ru Zenit,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
596,Noah Okafor,ch SUI,FW,at RB Salzburg,21,2000,6,341,57,47.4,3.8,5,66,1,1,11,0,2.13,7,3,+4,+1.06,+2.96,7.2,3.9,+3.4,+0.89,+1.80,Matches
597,Bryan Okoh,ch SUI,DF,at RB Salzburg,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
598,Sérgio Oliveira,pt POR,MF,pt Porto,29,1992,6,298,50,55.2,3.3,4,66,0,2,18,0,0.83,3,7,-4,-1.21,-0.09,6.2,5.5,+0.7,+0.21,+0.77,Matches
599,Dani Olmo,es ESP,MF,de RB Leipzig,23,1998,2,88,44,16.3,1.0,1,71,0,1,17,0,0.50,3,4,-1,-1.02,-1.42,1.4,1.5,-0.1,-0.08,-0.60,Matches
600,Martin Olsson,se SWE,DF,se Malmö,33,1988,6,288,48,53.3,3.2,2,90,2,4,27,0,0.17,0,8,-8,-2.50,-0.71,0.5,8.2,-7.7,-2.41,-0.33,Matches
601,Amadou Onana,be BEL,"MF,DF",fr Lille,19,2001,8,260,33,36.1,2.9,2,67,0,6,21,0,1.38,2,4,-2,-0.69,-1.08,3.6,3.2,+0.4,+0.13,-0.37,Matches
602,André Onana,cm CMR,GK,nl Ajax,25,1996,2,180,90,25.0,2.0,2,90,2,0,,2,1.50,2,2,0,0.00,-2.33,3.8,2.3,+1.5,+0.74,-0.49,Matches
603,Jérôme Onguéné,cm CMR,DF,at RB Salzburg,23,1997,5,436,87,60.6,4.8,5,87,4,0,,1,1.80,7,5,+2,+0.41,+2.31,7.3,4.8,+2.6,+0.53,+1.49,Matches
604,Willi Orban,hu HUN,DF,de RB Leipzig,28,1992,4,315,79,58.3,3.5,4,79,3,0,,0,0.25,7,13,-6,-1.71,-4.51,5.9,7.5,-1.6,-0.45,-2.11,Matches
605,Divock Origi,be BEL,FW,eng Liverpool,26,1995,7,187,27,16.0,2.1,2,71,0,5,9,4,2.71,4,3,+1,+0.48,-0.89,3.9,2.3,+1.6,+0.79,-0.36,Matches
606,Silas Ostrzinski,de GER,GK,de Dortmund,17,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
607,Nicolás Otamendi,ar ARG,DF,pt Benfica,33,1988,9,810,90,90.0,9.0,9,90,9,0,,1,1.77,12,12,0,0.00,+3.00,10.5,16.3,-5.7,-0.64,+3.23,Matches
608,Owen Otasowie,us USA,MF,be Club Brugge,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
609,Otávio,pt POR,MF,pt Porto,26,1995,6,447,75,82.8,5.0,6,75,2,0,,0,0.83,2,4,-2,-0.40,+4.44,6.2,4.1,+2.1,+0.42,+3.23,Matches
610,Paulo Otávio,br BRA,"DF,MF",de Wolfsburg,26,1994,4,171,43,31.7,1.9,2,67,0,2,19,0,0.75,2,4,-2,-1.05,-0.32,2.4,3.5,-1.1,-0.56,+0.71,Matches
611,Alex Oxlade-Chamberlain,eng ENG,MF,eng Liverpool,27,1993,6,301,50,25.7,3.3,3,83,1,3,18,7,3.00,9,2,+7,+2.09,+1.16,6.7,3.1,+3.6,+1.07,-0.03,Matches
612,Magomed Ozdoyev,ru RUS,MF,ru Zenit,28,1992,1,12,12,2.2,0.1,0,,0,1,12,1,1.00,1,1,0,0.00,0.00,0.1,0.2,0.0,-0.33,-0.65,Matches
613,Oğuzhan Özyakup,tr TUR,MF,tr Beşiktaş,28,1992,2,53,27,9.8,0.6,0,,0,2,27,4,0.00,0,0,0,0.00,+2.96,0.5,1.2,-0.7,-1.25,+1.12,Matches
614,João Palhinha,pt POR,MF,pt Sporting CP,26,1995,6,533,89,74.0,5.9,6,89,5,0,,0,1.50,12,13,-1,-0.17,+0.79,10.2,9.2,+1.0,+0.17,+0.90,Matches
615,Cole Palmer,eng ENG,"MF,FW",eng Manchester City,19,2002,3,42,14,3.8,0.5,0,,0,3,14,4,2.00,3,1,+2,+4.29,+3.36,2.6,0.6,+2.0,+4.36,+3.27,Matches
616,Leandro Paredes,ar ARG,MF,fr Paris S-G,27,1994,5,315,63,43.8,3.5,4,74,2,1,20,1,1.40,5,4,+1,+0.29,-0.38,5.3,4.2,+1.1,+0.32,+0.44,Matches
617,Daniel Parejo,es ESP,MF,es Villarreal,32,1989,12,1053,88,97.5,11.7,12,88,7,0,,0,1.50,19,16,+3,+0.26,-3.08,18.1,18.3,-0.2,-0.02,-3.54,Matches
618,Mario Pašalić,hr CRO,MF,it Atalanta,26,1995,5,219,44,40.6,2.4,3,61,0,2,19,1,1.20,6,4,+2,+0.82,+1.66,3.9,3.9,0.0,-0.01,-0.31,Matches
619,Serghei Pașcenco,md MDA,GK,md Sheriff Tiraspol,38,1982,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
620,Felix Passlack,de GER,DF,de Dortmund,23,1998,2,62,31,11.5,0.7,0,,0,2,31,4,1.50,2,3,-1,-1.45,-1.45,1.4,1.7,-0.3,-0.43,-1.21,Matches
621,Alfonso Pastor,es ESP,GK,es Sevilla,20,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
622,Remko Pasveer,nl NED,GK,nl Ajax,37,1983,6,540,90,75.0,6.0,6,90,6,0,,1,2.67,20,6,+14,+2.33,+2.33,14.8,7.5,+7.4,+1.23,+0.49,Matches
623,Alan Patrick,br BRA,MF,ua Shakhtar,30,1991,4,266,67,49.3,3.0,3,80,0,1,26,0,1.38,1,6,-5,-1.69,-0.05,2.9,5.3,-2.4,-0.80,-0.50,Matches
624,Paulinho,pt POR,"FW,MF",pt Sporting CP,28,1992,8,578,72,80.3,6.4,7,78,2,1,31,0,1.25,13,13,0,0.00,+1.90,10.8,8.4,+2.4,+0.38,+2.25,Matches
625,André Paulo,pt POR,GK,pt Sporting CP,24,1996,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
626,Benjamin Pavard,fr FRA,DF,de Bayern Munich,25,1996,10,762,76,84.7,8.5,9,82,6,1,22,0,2.30,23,7,+16,+1.89,-3.33,20.7,7.0,+13.7,+1.62,-1.58,Matches
627,Alfonso Pedraza,es ESP,"DF,MF",es Villarreal,25,1996,10,434,43,40.2,4.8,4,82,1,6,18,2,1.80,10,5,+5,+1.04,+1.18,10.7,8.9,+1.7,+0.36,+0.49,Matches
628,Pedri,es ESP,MF,es Barcelona,18,2002,2,157,79,29.1,1.7,2,79,1,0,,0,0.00,0,4,-4,-2.29,-1.59,1.4,3.1,-1.7,-0.96,-0.63,Matches
629,Pedrinho,br BRA,"MF,FW",ua Shakhtar,23,1998,4,342,86,63.3,3.8,4,86,3,0,,0,1.43,0,9,-9,-2.37,-1.91,3.1,7.0,-3.8,-1.01,-1.26,Matches
630,Jordan Pefok,us USA,FW,ch Young Boys,25,1996,6,339,57,62.8,3.8,4,71,1,2,27,0,1.58,6,7,-1,-0.27,+1.53,4.3,5.1,-0.8,-0.20,+0.78,Matches
631,Luca Pellegrini,it ITA,DF,it Juventus,22,1999,1,4,4,0.6,0.0,0,,0,1,4,1,1.00,0,0,0,0.00,-0.13,0.0,0.0,0.0,0.00,-0.34,Matches
632,Iñaki Peña,es ESP,GK,es Barcelona,22,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
633,Carlos de Pena,uy URU,"FW,MF",ua Dynamo Kyiv,29,1992,6,373,62,69.1,4.1,5,69,1,1,27,0,0.17,0,9,-9,-2.17,-1.63,1.4,7.7,-6.3,-1.52,-2.28,Matches
634,Rubén Peña,es ESP,DF,es Villarreal,30,1991,2,18,9,1.7,0.2,0,,0,2,9,9,1.50,0,1,-1,-5.00,-5.42,1.3,0.5,+0.8,+3.82,+3.82,Matches
635,Sergio Peña,pe PER,MF,se Malmö,25,1995,5,280,56,51.9,3.1,3,63,0,2,45,0,0.20,1,7,-6,-1.93,+0.49,0.8,8.0,-7.2,-2.30,-0.10,Matches
636,Pepê,br BRA,"FW,MF",pt Porto,24,1997,3,37,12,6.9,0.4,0,,0,3,12,2,0.67,1,2,-1,-2.43,-1.36,0.8,0.7,+0.1,+0.25,+0.41,Matches
637,Pepe,pt POR,DF,pt Porto,38,1983,5,347,69,64.3,3.9,5,69,3,0,,0,1.00,3,4,-1,-0.26,+2.54,5.9,4.8,+1.1,+0.29,+1.17,Matches
638,Danilo Pereira,pt POR,"MF,DF",fr Paris S-G,29,1991,7,362,52,50.3,4.0,3,85,1,4,27,1,1.57,5,7,-2,-0.50,-2.01,8.9,7.4,+1.4,+0.36,+0.56,Matches
639,Mattia Perin,it ITA,GK,it Juventus,28,1992,1,90,90,12.5,1.0,1,90,1,0,,7,3.00,1,0,+1,+1.00,+1.00,2.1,0.2,+1.9,+1.93,+1.82,Matches
640,Ivan Perišić,hr CRO,DF,it Inter,32,1989,8,530,66,73.6,5.9,6,82,3,2,19,0,1.63,8,6,+2,+0.34,+0.34,10.4,5.6,+4.8,+0.81,+0.72,Matches
641,Tibo Persyn,be BEL,"DF,MF",be Club Brugge,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
642,Pavao Pervan,at AUT,GK,de Wolfsburg,33,1987,1,90,90,16.7,1.0,1,90,1,0,,5,0.00,0,2,-2,-2.00,-1.40,0.3,1.6,-1.3,-1.28,-0.29,Matches
643,Matteo Pessina,it ITA,MF,it Atalanta,24,1997,4,211,53,39.1,2.3,3,66,0,1,14,0,1.25,3,6,-3,-1.28,-1.83,3.1,3.7,-0.6,-0.25,-0.70,Matches
644,Giuseppe Pezzella,it ITA,DF,it Atalanta,23,1997,3,58,19,10.7,0.6,0,,0,3,19,3,1.33,2,3,-1,-1.55,-1.55,0.8,0.9,-0.1,-0.18,-0.40,Matches
645,Maximilian Philipp,de GER,"MF,FW",de Wolfsburg,27,1994,2,90,45,16.7,1.0,1,65,0,1,25,4,0.50,0,1,-1,-1.00,-0.20,0.1,1.2,-1.2,-1.15,-0.14,Matches
646,Nathaniel Phillips,eng ENG,DF,eng Liverpool,24,1997,2,91,46,7.8,1.0,1,90,1,1,1,4,3.00,2,1,+1,+0.99,-0.26,1.9,1.4,+0.4,+0.44,-0.71,Matches
647,Kamil Piątkowski,pl POL,DF,at RB Salzburg,21,2000,2,85,43,11.8,0.9,0,,0,2,43,2,0.50,1,3,-2,-2.12,-1.83,0.6,1.3,-0.7,-0.73,-0.76,Matches
648,Roberto Piccoli,it ITA,FW,it Atalanta,20,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
649,Rodrigo Pinho,br BRA,FW,pt Benfica,30,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
650,Yeremi Pino,es ESP,"MF,DF",es Villarreal,18,2002,7,426,61,39.4,4.7,6,71,0,1,1,2,1.57,6,3,+3,+0.63,+0.50,7.6,6.8,+0.8,+0.16,+0.15,Matches
651,Carlo Pinsoglio,it ITA,GK,it Juventus,31,1990,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
652,Gerard Piqué,es ESP,DF,es Barcelona,34,1987,5,392,78,72.6,4.4,5,78,4,0,,0,0.80,1,7,-6,-1.38,-0.77,5.2,6.6,-1.3,-0.31,+0.73,Matches
653,Pizzi,pt POR,"MF,FW",pt Benfica,31,1989,6,158,26,17.6,1.8,2,61,0,4,9,0,1.89,3,6,-3,-1.71,-1.71,2.2,7.1,-4.9,-2.77,-2.20,Matches
654,Miralem Pjanić,ba BIH,MF,tr Beşiktaş,31,1990,3,260,87,48.1,2.9,3,87,2,0,,0,0.00,3,8,-5,-1.73,+1.80,4.0,9.9,-5.8,-2.02,+0.45,Matches
655,Paul Pogba,fr FRA,"MF,FW",eng Manchester Utd,28,1993,6,346,58,48.1,3.8,4,74,1,2,25,0,1.33,5,6,-1,-0.26,-0.98,2.9,5.9,-3.0,-0.77,-1.20,Matches
656,Marin Pongračić,hr CRO,DF,de Dortmund,23,1997,5,174,35,32.2,1.9,1,66,0,4,27,1,1.20,2,6,-4,-2.07,-2.81,3.8,3.4,+0.3,+0.18,-0.68,Matches
657,Pedro Porro,es ESP,"DF,MF",pt Sporting CP,21,1999,7,524,75,72.8,5.8,7,75,2,0,,1,1.43,8,12,-4,-0.69,-1.15,8.9,8.0,+0.9,+0.16,+0.83,Matches
658,Yussuf Poulsen,dk DEN,FW,de RB Leipzig,27,1994,4,149,37,27.6,1.7,1,78,0,3,24,0,0.25,3,4,-1,-0.60,-1.06,3.4,3.1,+0.2,+0.14,-0.40,Matches
659,Riqui Puig,es ESP,MF,es Barcelona,21,1999,1,18,18,3.3,0.2,0,,0,1,18,5,0.00,0,0,0,0.00,+1.21,0.1,0.4,-0.4,-1.81,-1.35,Matches
660,Christian Pulisic,us USA,"FW,MF",eng Chelsea,22,1998,7,366,52,39.4,4.1,4,71,0,3,27,0,2.29,9,6,+3,+0.74,-0.54,6.4,5.5,+0.9,+0.25,-0.82,Matches
661,Andriy Pyatov,ua UKR,GK,ua Shakhtar,37,1984,3,265,88,49.1,2.9,3,88,2,0,,3,0.75,1,2,-1,-0.34,+2.61,3.6,2.4,+1.2,+0.40,+1.86,Matches
662,Dani Raba,es ESP,FW,es Villarreal,25,1995,1,12,12,1.1,0.1,0,,0,1,12,3,0.00,0,1,-1,-7.50,-7.92,0.0,0.5,-0.5,-3.60,-3.71,Matches
663,Adrien Rabiot,fr FRA,MF,it Juventus,26,1995,7,536,77,74.4,6.0,6,88,5,1,11,0,1.86,7,9,-2,-0.34,-1.80,9.7,8.9,+0.8,+0.13,-0.82,Matches
664,Stjepan Radeljić,ba BIH,"DF,MF",md Sheriff Tiraspol,23,1997,3,81,27,15.0,0.9,0,,0,3,27,3,1.86,2,4,-2,-2.22,-1.83,0.3,2.7,-2.4,-2.66,-1.58,Matches
665,Nemanja Radonjić,rs SRB,MF,pt Benfica,25,1996,1,32,32,3.6,0.4,0,,0,1,32,7,1.00,0,0,0,0.00,+0.31,0.1,0.4,-0.3,-0.95,+0.01,Matches
666,Ionuț Radu,ro ROU,GK,it Inter,24,1997,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
667,Erdal Rakip,mk MKD,MF,se Malmö,25,1996,6,272,45,50.4,3.0,4,57,0,2,23,0,1.29,0,8,-8,-2.65,-0.97,0.9,8.3,-7.4,-2.44,-0.38,Matches
668,Ivan Rakitić,hr CRO,MF,es Sevilla,33,1988,5,276,55,51.1,3.1,3,74,0,2,28,1,1.20,3,2,+1,+0.33,+0.67,4.3,4.2,0.0,+0.01,+0.21,Matches
669,Yaroslav Rakitskiy,ua UKR,DF,ru Zenit,31,1989,6,494,82,91.5,5.5,6,82,3,0,,0,0.83,8,8,0,0.00,0.00,8.6,7.1,+1.4,+0.26,-0.61,Matches
670,Eric Ramírez,ve VEN,FW,ua Dynamo Kyiv,22,1998,2,18,9,3.3,0.2,0,,0,2,9,2,0.00,0,0,0,0.00,+1.72,0.0,0.0,0.0,+0.06,+0.91,Matches
671,Cláudio Ramos,pt POR,GK,pt Porto,29,1991,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
672,Gonçalo Ramos,pt POR,"MF,FW",pt Benfica,20,2001,7,371,53,41.2,4.1,4,86,1,3,10,3,1.64,6,10,-4,-0.97,-1.14,4.3,10.1,-5.8,-1.40,-0.75,Matches
673,Sergio Ramos,es ESP,DF,fr Paris S-G,35,1986,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
674,Aaron Ramsey,wls WAL,"MF,FW",it Juventus,30,1990,2,16,8,2.2,0.2,0,,0,2,8,0,3.00,1,0,+1,+5.63,+5.63,0.9,0.2,+0.7,+3.87,+3.62,Matches
675,Andrea Ranocchia,it ITA,DF,it Inter,33,1988,3,100,33,13.9,1.1,1,90,1,2,5,4,2.00,2,1,+1,+0.90,+0.75,2.8,0.7,+2.1,+1.85,+1.42,Matches
676,Tobias Raschl,de GER,MF,de Dortmund,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
677,Marcus Rashford,eng ENG,"FW,MF",eng Manchester Utd,23,1997,5,256,51,35.6,2.8,3,69,0,2,25,0,1.60,4,5,-1,-0.35,-0.93,4.3,4.2,+0.2,+0.06,+0.31,Matches
678,Jules Raux,fr FRA,GK,fr Lille,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
679,Ante Rebić,hr CRO,FW,it Milan,27,1993,2,115,58,21.3,1.3,2,58,0,0,,0,0.00,3,3,0,0.00,+0.64,2.2,2.5,-0.4,-0.31,+0.55,Matches
680,Reinier,br BRA,"MF,FW",de Dortmund,19,2002,3,126,42,23.3,1.4,1,65,0,2,31,3,2.00,3,2,+1,+0.71,+1.15,2.7,1.2,+1.5,+1.10,+0.61,Matches
681,Francisco Reis Ferreira,pt POR,DF,pt Benfica,24,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
682,Matheus Reis,br BRA,DF,pt Sporting CP,26,1995,8,607,76,84.3,6.7,7,80,3,1,45,0,1.25,11,13,-2,-0.30,+0.50,9.6,9.6,0.0,+0.01,+0.46,Matches
683,Karim Rekik,nl NED,DF,es Sevilla,26,1994,4,125,31,23.1,1.4,1,56,0,3,23,2,1.25,2,1,+1,+0.72,+0.94,2.4,1.8,+0.6,+0.45,+0.70,Matches
684,Devyne Rensch,nl NED,DF,nl Ajax,18,2003,5,75,15,10.4,0.8,0,,0,5,15,3,2.60,1,1,0,0.00,-1.95,0.5,0.6,-0.1,-0.14,-1.39,Matches
685,Marco Reus,de GER,"FW,MF",de Dortmund,32,1989,6,497,83,92.0,5.5,6,83,4,0,,0,1.50,8,9,-1,-0.18,-0.18,10.1,6.8,+3.3,+0.60,-0.52,Matches
686,Rodrigo Ribeiro,pt POR,FW,pt Sporting CP,16,2005,1,2,2,0.3,0.0,0,,0,1,2,0,1.00,0,0,0,0.00,+0.38,0.0,0.4,-0.4,-16.58,-16.56,Matches
687,Federico Ricca,uy URU,DF,be Club Brugge,26,1994,4,166,42,30.7,1.8,1,90,1,3,25,1,0.75,1,6,-5,-2.71,-0.55,1.9,5.9,-4.0,-2.20,+0.04,Matches
688,Omar Richards,eng ENG,"DF,FW",de Bayern Munich,23,1998,4,56,14,6.2,0.6,0,,0,4,14,6,3.00,1,1,0,0.00,-2.56,1.5,0.8,+0.7,+1.13,-0.77,Matches
689,Fabian Rieder,ch SUI,"MF,FW",ch Young Boys,19,2002,6,272,45,50.4,3.0,3,72,1,3,18,0,1.33,4,8,-4,-1.32,-0.99,3.1,6.7,-3.5,-1.16,-1.34,Matches
690,Søren Rieks,dk DEN,"DF,MF",se Malmö,34,1987,3,220,73,40.7,2.4,3,73,1,0,,0,1.64,1,5,-4,-1.64,+0.89,0.7,6.7,-5.9,-2.43,-0.29,Matches
691,Mats Rits,be BEL,MF,be Club Brugge,28,1993,6,413,69,76.5,4.6,5,74,1,1,45,0,0.67,5,12,-7,-1.53,+3.44,5.0,13.1,-8.1,-1.78,+1.92,Matches
